class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Foot,0.599293649,0.414974332,-0.472368628,0.99994576,0.60398674,0.398868978,-0.437697351,0.99992919,0.606595278,0.397621036,-0.437806427,0.999873996,0.609167218,0.39610073,-0.437935829,0.99987185,0.593069375,0.399307907,-0.466146708,0.999963701,0.587723374,0.398495197,-0.466254562,0.999959409,0.582541704,0.397492737,-0.466316283,0.999970853,0.605178237,0.392063111,-0.251978934,0.999476492,0.5712744,0.395070374,-0.37549594,0.999938488,0.600482166,0.427097589,-0.399460047,0.999391079,0.588175178,0.427393526,-0.435605288,0.999717295,0.587101519,0.431908309,-0.017460763,0.999112189,0.552921951,0.472886026,-0.382825136,0.999273598,0.579879701,0.522321761,0.081813306,0.195380315,0.547977984,0.581176639,-0.39779368,0.945802569,0.582095027,0.579793692,-0.012320114,0.320688099,0.582431197,0.62277776,-0.372961402,0.747905374,0.583592653,0.602344632,-0.02332541,0.308785677,0.590221524,0.640113831,-0.410587966,0.67713058,0.583792746,0.596578538,-0.058942426,0.310980201,0.592662215,0.629197359,-0.423468024,0.666490436,0.582183599,0.590063214,-0.030708626,0.299919367,0.58844316,0.622765601,-0.376345485,0.575320482,0.521319985,0.602090657,0.114768863,0.997989357,0.49600783,0.620863736,-0.114675358,0.997708559,0.540911853,0.745040655,0.094718575,0.466956288,0.544927299,0.770977914,-0.180022746,0.970679939,0.544265985,0.891003788,0.267924309,0.503786862,0.536020935,0.928343058,-0.109330535,0.972331882,0.535568714,0.913314402,0.281924665,0.505333424,0.522182226,0.95080024,-0.109541431,0.916931033,0.57586354,0.917586505,0.200799391,0.678145885,0.563905597,0.968568087,-0.226925254,0.964079618
Foot,0.600655198,0.41529581,-0.497181982,0.999942482,0.6046983,0.399222255,-0.463945955,0.999924421,0.607166588,0.397880942,-0.464042276,0.99986738,0.609638691,0.396275997,-0.464169651,0.999863923,0.594053328,0.399828017,-0.491499126,0.999960661,0.58874619,0.399065018,-0.491614252,0.999956369,0.583430052,0.398090661,-0.491672039,0.99996835,0.605273128,0.391983688,-0.278633922,0.999438524,0.571617246,0.395558029,-0.398459256,0.999932885,0.601487756,0.427128673,-0.424095482,0.99936384,0.589339375,0.427699745,-0.459252298,0.999704778,0.587551892,0.431215316,-0.045014732,0.999155939,0.553182483,0.472770572,-0.394046545,0.999310553,0.582200885,0.519272029,0.075218678,0.196596265,0.54757154,0.579696536,-0.409647703,0.946783245,0.582539856,0.578245401,0.01772837,0.326907992,0.581219912,0.617884755,-0.394587487,0.753775895,0.583635211,0.600749791,0.011662051,0.314983606,0.588578343,0.635268271,-0.433493942,0.684662521,0.583653808,0.595849276,-0.024812091,0.317152143,0.591885388,0.623795927,-0.44625473,0.674082458,0.581927061,0.589854538,0.000667257,0.305499256,0.586738527,0.612109423,-0.398041606,0.582454503,0.521473408,0.601688325,0.114391401,0.997912407,0.496111214,0.619974852,-0.114322245,0.997746885,0.541181505,0.744096875,0.106266178,0.464363009,0.545969605,0.770910501,-0.1926658,0.971761167,0.545249104,0.882885933,0.289975703,0.502524018,0.535808146,0.928380191,-0.136983454,0.97349143,0.536585689,0.907492816,0.303383827,0.505548954,0.521898568,0.951145351,-0.137506753,0.919461608,0.588529408,0.919106066,0.2378629,0.677428961,0.563906491,0.968809128,-0.26084578,0.965294302
Foot,0.601567864,0.41544348,-0.506031752,0.999938309,0.60520184,0.399376094,-0.473139107,0.999918461,0.607578695,0.397982061,-0.473234504,0.999859154,0.609982371,0.396325797,-0.473362446,0.999854684,0.594735801,0.400089115,-0.500752628,0.999956787,0.589453042,0.399364173,-0.500870645,0.999952435,0.584063649,0.398417562,-0.50092876,0.999965131,0.605343461,0.391912609,-0.288162023,0.999394715,0.571895778,0.395874679,-0.40770787,0.999925613,0.602201283,0.427123159,-0.433018982,0.99933207,0.590189159,0.427874744,-0.46830219,0.999689341,0.587851226,0.430718422,-0.055105656,0.999194264,0.553363919,0.472716689,-0.399583757,0.999339998,0.583324671,0.518244684,0.06610252,0.198499262,0.547329962,0.577828586,-0.41471681,0.947376251,0.582254469,0.57829684,0.010917297,0.333585769,0.580418825,0.615263879,-0.399560183,0.757494032,0.583024681,0.601010144,0.004679252,0.321438253,0.587973714,0.631335616,-0.438019991,0.689830303,0.582909763,0.596269846,-0.031739272,0.32348156,0.591640711,0.619515121,-0.452570111,0.679146409,0.581223309,0.590263247,-0.006023611,0.311300635,0.58547014,0.607983291,-0.403720528,0.586720705,0.521546304,0.601306558,0.114220619,0.997840583,0.496116489,0.619070649,-0.114158988,0.99778527,0.541547179,0.743357837,0.111036897,0.462502092,0.546412885,0.770743787,-0.199649855,0.972863019,0.546032131,0.879981041,0.298923939,0.502049088,0.535657942,0.928461015,-0.146872967,0.974681318,0.537390828,0.905233443,0.312470853,0.506226182,0.521762967,0.951362729,-0.147740737,0.922045708,0.591614068,0.919011831,0.246927574,0.677329421,0.563931882,0.968949139,-0.274952203,0.966577828
Foot,0.60282743,0.415215462,-0.464545399,0.99993211,0.605680108,0.399166554,-0.431376606,0.999912322,0.607777297,0.397859186,-0.431468666,0.999849021,0.610030472,0.396197945,-0.431601465,0.999845445,0.596678197,0.399810225,-0.462601751,0.999954343,0.592125297,0.399094164,-0.462704599,0.999949872,0.587430358,0.398207217,-0.462776244,0.999963343,0.605022252,0.390446067,-0.254317194,0.999357641,0.574924827,0.395030975,-0.389961332,0.999920666,0.602665424,0.426069647,-0.394644678,0.999255419,0.591659725,0.42698893,-0.434394181,0.999651968,0.587740541,0.430781633,-0.024148172,0.999129474,0.553835034,0.47263974,-0.391723454,0.999332964,0.578653097,0.516067684,0.135813922,0.187296808,0.548059464,0.577551782,-0.409758806,0.9491027,0.581900239,0.571803927,0.117693946,0.321014971,0.580164254,0.611928403,-0.399221241,0.766839921,0.582857192,0.590681255,0.119630709,0.311049581,0.590373874,0.627019167,-0.43807584,0.701192617,0.583695948,0.584004164,0.082220457,0.313593417,0.594225407,0.6146276,-0.449712366,0.69073081,0.582534909,0.578599215,0.101019561,0.301683336,0.58974725,0.606636822,-0.402318329,0.5979321,0.521694422,0.601323187,0.114800826,0.997566104,0.496135294,0.619112611,-0.114728473,0.997517049,0.541574955,0.744386911,0.063250713,0.458873749,0.545692265,0.771512628,-0.166154191,0.972246289,0.545931637,0.882045686,0.197487935,0.498682052,0.535380721,0.930896938,-0.134465307,0.974649489,0.53698951,0.909151196,0.205817029,0.506300032,0.521724284,0.954090476,-0.126283035,0.9229514,0.587581456,0.917099595,0.136713147,0.677209437,0.564273596,0.969088435,-0.265148818,0.966469467
Foot,0.603056729,0.415640712,-0.579001307,0.999928951,0.606257677,0.39995417,-0.550447881,0.999908149,0.608636856,0.398799151,-0.550556183,0.999842286,0.611241996,0.397350281,-0.550717533,0.999840319,0.596704006,0.400245041,-0.575352669,0.999952435,0.591958642,0.399415851,-0.575474739,0.999947608,0.587106287,0.398430079,-0.575528204,0.999961793,0.607362449,0.392245442,-0.3686423,0.999342263,0.574748695,0.395325184,-0.476106554,0.999918997,0.603209376,0.427416354,-0.505447507,0.999263167,0.59197396,0.427679986,-0.536922276,0.999656916,0.592933297,0.428871185,-0.131133199,0.999160767,0.553952336,0.472579122,-0.437002242,0.999355197,0.608283639,0.49341166,-0.028416896,0.205128789,0.550045609,0.578359008,-0.436335981,0.948759198,0.610466361,0.535259068,-0.114089213,0.333577424,0.579728723,0.624936163,-0.441140831,0.764206052,0.613009989,0.551668525,-0.131453782,0.319328278,0.588963687,0.64173156,-0.482376754,0.697479069,0.609954476,0.547082245,-0.164890438,0.321902484,0.593408406,0.631845176,-0.500051677,0.686772883,0.608056426,0.544185519,-0.130920961,0.309456497,0.588525653,0.624225497,-0.446722686,0.593645453,0.526926398,0.594804466,0.111182153,0.997585595,0.498841286,0.615727603,-0.111158773,0.997526169,0.541929424,0.744295418,0.042068377,0.446288824,0.545725584,0.771083713,-0.189515144,0.970724225,0.545852065,0.885213315,0.192406222,0.485312223,0.535383523,0.930669963,-0.129900426,0.973278165,0.536074996,0.913550138,0.201851323,0.497635752,0.521812379,0.953881085,-0.128321543,0.920506239,0.58132726,0.924741209,0.117066264,0.666204751,0.56426686,0.969336331,-0.264592588,0.964901209
Foot,0.603556156,0.415587038,-0.586056113,0.999921262,0.606948972,0.400044084,-0.55696547,0.999899685,0.609380782,0.398911625,-0.557088017,0.999830842,0.612063646,0.397496819,-0.55725491,0.99982959,0.597194672,0.400234193,-0.582689703,0.999946415,0.592305243,0.3993783,-0.582815111,0.999941111,0.587261021,0.398361117,-0.58285898,0.999956489,0.608236969,0.392504185,-0.371575981,0.999304354,0.574733615,0.395318121,-0.482636154,0.999909759,0.603678942,0.427700847,-0.511094809,0.999252439,0.592393339,0.427779078,-0.54366672,0.999645352,0.594662488,0.426357239,-0.136147887,0.999208272,0.553959012,0.472498387,-0.439843804,0.999361098,0.610574126,0.494872868,-0.054637987,0.219928399,0.551480651,0.578323364,-0.436020911,0.946748316,0.60774684,0.538692832,-0.179452881,0.348120421,0.582375228,0.620233655,-0.433384359,0.756450951,0.609095812,0.556385577,-0.203528926,0.331979185,0.589710295,0.634129584,-0.47399798,0.690644562,0.606060982,0.550923228,-0.237365872,0.334770411,0.593249381,0.62249887,-0.491270483,0.679834425,0.604457915,0.547470808,-0.197259009,0.3211689,0.589372218,0.616318047,-0.438476622,0.585918367,0.530007899,0.592196703,0.109354593,0.997608304,0.499766588,0.613716781,-0.109313034,0.997553706,0.54242903,0.743917108,0.051468723,0.437490493,0.545715153,0.771015465,-0.206945777,0.970260799,0.546065092,0.884850681,0.216350958,0.4753896,0.535385668,0.930582821,-0.149108246,0.972786129,0.536143422,0.912991166,0.226718277,0.490375638,0.52221024,0.952638924,-0.149492025,0.918976545,0.58087939,0.918576241,0.147564322,0.657588065,0.564263761,0.969363213,-0.291497648,0.964243531
Foot,0.604577482,0.415513068,-0.568159699,0.999920368,0.607661426,0.399937958,-0.544261813,0.999898314,0.610174358,0.398826033,-0.544347048,0.999828994,0.612945855,0.397446275,-0.544416606,0.999827445,0.597570896,0.400116771,-0.573628485,0.999945223,0.592493534,0.399270445,-0.57379961,0.999939859,0.587245345,0.398259014,-0.573888898,0.999955297,0.60946852,0.393190712,-0.342279851,0.999308527,0.574701846,0.395403326,-0.446332693,0.999908864,0.605263591,0.42786935,-0.50316155,0.999250531,0.59322536,0.427930295,-0.542359293,0.999639153,0.596194088,0.430584431,-0.091194712,0.999237001,0.554170907,0.472419143,-0.41898337,0.999364436,0.605122268,0.512855232,0.022136929,0.219206944,0.548836052,0.580156207,-0.42393598,0.947007239,0.597617507,0.56854403,-0.064134076,0.34450376,0.57652843,0.638379276,-0.42696625,0.754209816,0.597068667,0.59008503,-0.075175174,0.327839822,0.580456555,0.657038033,-0.467621863,0.686408699,0.597520351,0.584487379,-0.111157514,0.330823481,0.585518241,0.647399247,-0.483895689,0.675537825,0.59614265,0.578973711,-0.08175499,0.316530645,0.583339274,0.639956355,-0.432226568,0.580740571,0.530248702,0.600110054,0.108423173,0.997631609,0.498291343,0.615531981,-0.108400427,0.99739325,0.544266701,0.753549993,0.012443278,0.451331526,0.544756055,0.773063958,-0.180363432,0.969391763,0.544547915,0.903226495,0.136437893,0.486870438,0.534558177,0.930408657,-0.090054713,0.971693754,0.533774614,0.927838087,0.142838255,0.49465248,0.520470798,0.952503622,-0.086702406,0.914967299,0.569798529,0.95062387,0.052770268,0.663080692,0.561941922,0.969370723,-0.211930513,0.962997854
Foot,0.604954302,0.415338695,-0.612489402,0.999896049,0.60807085,0.399887085,-0.58554554,0.999869585,0.610572577,0.398702323,-0.585681856,0.99979049,0.613304913,0.397238225,-0.585864007,0.999794364,0.597827971,0.400037616,-0.610186934,0.999922454,0.592710555,0.399185777,-0.610302448,0.999915421,0.587415755,0.398179352,-0.610319018,0.999934793,0.60961026,0.392728806,-0.399351895,0.999224424,0.57484448,0.39531824,-0.502351165,0.999872446,0.60581404,0.427412838,-0.537861705,0.999202132,0.59375751,0.427693486,-0.56891191,0.999582648,0.601798356,0.428766876,-0.16134721,0.999283314,0.554011464,0.472849429,-0.445573479,0.999277234,0.622338533,0.498066723,-0.06854926,0.248937443,0.557627439,0.577129006,-0.437296569,0.945564985,0.62037611,0.549735129,-0.183837131,0.364273041,0.590299845,0.611099482,-0.436067104,0.748167753,0.62228924,0.568903744,-0.208415821,0.34374845,0.596686482,0.62401402,-0.477844387,0.679818869,0.618179619,0.564095497,-0.244195536,0.347495735,0.598316312,0.610429347,-0.498887599,0.66940099,0.615931153,0.560021162,-0.202224255,0.332460433,0.595561147,0.604675233,-0.443055212,0.574759424,0.534541726,0.595407546,0.099461056,0.997748256,0.498433918,0.613438666,-0.099402569,0.997365296,0.544268131,0.753194213,-0.004807218,0.457908303,0.543621778,0.77182287,-0.180428952,0.969212532,0.543929994,0.905748188,0.135780901,0.497491032,0.534237921,0.930224955,-0.094987705,0.972090244,0.533372343,0.931030393,0.143350214,0.493554443,0.520506501,0.95245868,-0.092637025,0.915310562,0.568041146,0.952786326,0.033789139,0.668914199,0.561987758,0.969377935,-0.226534158,0.963675678
Foot,0.606057346,0.414922357,-0.589768827,0.999871671,0.609053254,0.399561971,-0.561569571,0.999840617,0.611374021,0.398343295,-0.561704993,0.99975282,0.613933682,0.396836817,-0.561880946,0.99976176,0.599299431,0.399804592,-0.587437451,0.99989903,0.59428221,0.398976892,-0.587550521,0.999890745,0.589066207,0.397975087,-0.587569833,0.999913514,0.609766543,0.392327487,-0.377715915,0.999130666,0.575913191,0.395053416,-0.488518804,0.999836385,0.606452644,0.426955372,-0.515497088,0.999145329,0.594852567,0.427308023,-0.548146725,0.999522686,0.602869928,0.4274562,-0.149651557,0.999318063,0.554074943,0.472794235,-0.44079113,0.99918431,0.621998429,0.497996151,-0.07406427,0.268232733,0.561891258,0.571039498,-0.440804243,0.944361567,0.622546732,0.547626197,-0.215622157,0.379393101,0.597820461,0.591157973,-0.436361402,0.74233824,0.625311673,0.56619072,-0.243082479,0.357715905,0.605722308,0.601454973,-0.478239626,0.674595475,0.621293843,0.560638487,-0.27857098,0.361993968,0.606171966,0.586191475,-0.497760445,0.664351583,0.618770003,0.556717455,-0.234786704,0.34669131,0.602582991,0.581618607,-0.442891747,0.569256902,0.535364509,0.593793929,0.098387174,0.997849345,0.49852711,0.612309098,-0.098344937,0.997346938,0.544282019,0.752205968,0.007120418,0.463035792,0.543215394,0.77107203,-0.180005714,0.969664633,0.543331027,0.907311976,0.150343657,0.505064845,0.534195244,0.929735899,-0.097512618,0.972606361,0.532517016,0.933735967,0.15851216,0.49085927,0.520543218,0.952150106,-0.095498368,0.915414274,0.566946447,0.955698133,0.0536245,0.672279119,0.561913431,0.969374418,-0.233475059,0.964346349
Foot,0.605959773,0.414904177,-0.551849067,0.999869168,0.609149814,0.399480075,-0.520118475,0.999837697,0.611522973,0.39826411,-0.520250499,0.999748588,0.614103615,0.396779388,-0.52042383,0.999755263,0.599160254,0.399746358,-0.545588911,0.999897361,0.594238639,0.398959011,-0.545703292,0.999889612,0.588811457,0.397895187,-0.545748591,0.99991262,0.610166609,0.392414927,-0.330934852,0.999108434,0.575920284,0.394863248,-0.440592706,0.999833941,0.606364071,0.42721957,-0.476342857,0.999104321,0.594676793,0.427364945,-0.508450329,0.999497473,0.602783084,0.427556962,-0.091023386,0.999336898,0.555348754,0.472331583,-0.412300169,0.999199152,0.621092677,0.50230664,-0.00067677,0.263379931,0.559963346,0.571219683,-0.417064577,0.943603277,0.614568651,0.554098129,-0.180394202,0.375339866,0.594540596,0.596615791,-0.407594264,0.737398684,0.615117431,0.575078309,-0.224558398,0.354652196,0.601583362,0.605205655,-0.446700573,0.669143081,0.611059785,0.568253279,-0.255827248,0.3594248,0.60322988,0.589799583,-0.464307874,0.659262002,0.609821677,0.563222289,-0.201819628,0.343167245,0.599530101,0.584122121,-0.412760437,0.56354779,0.535226703,0.594240546,0.103425562,0.997814536,0.49868235,0.614545941,-0.103363395,0.997275233,0.544273555,0.750570357,0.021793734,0.45360586,0.545079708,0.773846745,-0.186167568,0.968456507,0.543126464,0.906578779,0.162101179,0.494446099,0.534207761,0.930907369,-0.125200629,0.971059501,0.532470644,0.932842851,0.170465708,0.484380007,0.520858526,0.952964067,-0.12514317,0.912678361,0.567521811,0.953672767,0.085206799,0.663378298,0.563215256,0.970212758,-0.249149635,0.962347925
Foot,0.607646823,0.414788038,-0.42648989,0.999868929,0.610528052,0.399418563,-0.393160671,0.999841392,0.612522483,0.398221552,-0.393281221,0.999752223,0.614728451,0.396775872,-0.393427134,0.999759376,0.601802588,0.399691135,-0.423958391,0.999900281,0.597044587,0.398913324,-0.424042463,0.999892592,0.591778576,0.397880703,-0.424077421,0.999915242,0.610133111,0.392476141,-0.21484597,0.999119043,0.577970564,0.394748241,-0.34854871,0.999839842,0.607150435,0.427087426,-0.356284618,0.999068499,0.596322417,0.427163929,-0.395282626,0.999475539,0.601311505,0.428634822,0.007300436,0.999291897,0.558088481,0.472023636,-0.356994838,0.999147952,0.619158447,0.502927721,0.094536386,0.2490789,0.562027812,0.570472181,-0.375646055,0.942939818,0.612948239,0.549675941,-0.032083377,0.361678421,0.596749187,0.599755943,-0.337554395,0.728666425,0.614097893,0.568104982,-0.048882969,0.345595837,0.604055762,0.611708701,-0.37161082,0.660357118,0.611665428,0.559225917,-0.080566473,0.350902706,0.606093466,0.597741902,-0.384886831,0.650205553,0.610252023,0.55507648,-0.050310075,0.334637493,0.602054,0.591885209,-0.34044379,0.554660976,0.52805984,0.597392619,0.114067219,0.997808397,0.498739719,0.615535915,-0.113994084,0.997104287,0.544018388,0.751078069,0.023166489,0.442383796,0.545958042,0.774357677,-0.140067235,0.967878103,0.541967273,0.908007979,0.125716209,0.486430436,0.534215033,0.931774378,-0.092916869,0.970284224,0.530995131,0.932198644,0.128834099,0.482043624,0.521669447,0.952851593,-0.094141915,0.912279367,0.566000283,0.952238202,0.058369212,0.656166315,0.563223481,0.970807016,-0.191286802,0.960558534
Foot,0.609236836,0.415115297,-0.543716967,0.9998734,0.61167717,0.399747223,-0.513074994,0.999845088,0.613763273,0.398641497,-0.513167799,0.999756515,0.61598742,0.397309154,-0.513322949,0.999764085,0.602479458,0.399938881,-0.539678454,0.999904394,0.597345829,0.399106145,-0.53978461,0.999896824,0.59186703,0.398040086,-0.539827585,0.999918818,0.611182749,0.39346388,-0.329144061,0.999136388,0.578390896,0.39508754,-0.445465624,0.999845803,0.60886395,0.427523702,-0.470203817,0.99907589,0.598098576,0.42753002,-0.504350603,0.999490082,0.601915717,0.429196298,-0.094935283,0.999254465,0.557989001,0.471994132,-0.416478783,0.999104679,0.620540023,0.493058324,0.074619636,0.260213405,0.560822606,0.570623279,-0.430330753,0.942005336,0.630950809,0.530616939,-0.034463469,0.37084797,0.594715893,0.607440174,-0.42037186,0.724056363,0.636385441,0.544461191,-0.044519912,0.351456702,0.601924956,0.621049523,-0.459006786,0.654036582,0.634242713,0.54113549,-0.080466852,0.356768787,0.605827928,0.610272706,-0.472510189,0.643650711,0.630967498,0.538860857,-0.051816173,0.341266662,0.600751042,0.603760123,-0.424312979,0.547899485,0.528069198,0.59808147,0.112697564,0.99782306,0.498937845,0.615745783,-0.11269255,0.997072339,0.544045866,0.750873804,0.028422792,0.449622571,0.545889199,0.773455799,-0.153568894,0.968425751,0.542512417,0.906801641,0.151774272,0.492398471,0.534056902,0.929263175,-0.076679863,0.970864713,0.531375766,0.931681812,0.161270693,0.488631546,0.521202683,0.951622248,-0.074400514,0.91319561,0.566815197,0.951873422,0.089310341,0.661426067,0.561435699,0.969500422,-0.192581713,0.96109277
Foot,0.609934092,0.415341377,-0.557027817,0.999876976,0.612248898,0.39999941,-0.527082682,0.999847889,0.614358723,0.39893496,-0.527179122,0.999759495,0.616578698,0.397651762,-0.527332246,0.999768019,0.602841735,0.400186807,-0.553552628,0.999907792,0.597540498,0.399341166,-0.553656995,0.999900281,0.591973901,0.398270339,-0.553700089,0.999921858,0.611608624,0.394093305,-0.344897479,0.999150813,0.578734636,0.395497918,-0.460400969,0.999850869,0.609564543,0.427811116,-0.484008491,0.999083877,0.598814845,0.427836508,-0.517923176,0.99950403,0.601938903,0.429763734,-0.11181438,0.999217987,0.557996094,0.471999109,-0.429042399,0.999059498,0.623087823,0.487360537,0.050147913,0.272957444,0.560088158,0.570468485,-0.441432089,0.940939903,0.636423528,0.522286296,-0.042167723,0.380426943,0.594473958,0.611661613,-0.436096489,0.717682183,0.642237782,0.535140395,-0.05268098,0.357396334,0.598358572,0.626489043,-0.475437731,0.646105111,0.639927447,0.532625556,-0.088439256,0.362656534,0.603095949,0.617005706,-0.489975303,0.635395765,0.636572957,0.530857325,-0.059407167,0.347827315,0.599938095,0.610287666,-0.440502256,0.539766014,0.528044105,0.598291695,0.112502515,0.997833431,0.499112904,0.616032898,-0.112541661,0.997052193,0.544022202,0.750727475,0.030760143,0.453381538,0.545866072,0.773272455,-0.156417027,0.968957186,0.542703331,0.906517625,0.169600382,0.495090634,0.533847928,0.928953707,-0.077082999,0.971318305,0.531485081,0.931169808,0.179695338,0.492972016,0.52078712,0.951583624,-0.074979499,0.914188147,0.567299843,0.950272381,0.105054691,0.664367855,0.561344028,0.969386876,-0.195712149,0.961406708
Foot,0.609686971,0.416156143,-0.552650332,0.999875665,0.612176359,0.400483608,-0.522483766,0.999847114,0.614358008,0.399386764,-0.522591949,0.999759257,0.616667151,0.398081839,-0.522746563,0.999766707,0.602588058,0.40079242,-0.549144626,0.999907255,0.597277761,0.399962813,-0.549254239,0.999899924,0.591723144,0.398890525,-0.549292386,0.999921322,0.611631513,0.394587189,-0.339538813,0.999143302,0.578603029,0.396183133,-0.455397278,0.999849677,0.609428823,0.428940773,-0.479286671,0.999076307,0.598545909,0.428967685,-0.513259411,0.999496043,0.601524353,0.429760098,-0.108624242,0.999246538,0.557924807,0.472736567,-0.425884634,0.999064684,0.620179117,0.492439389,-0.009105136,0.275469482,0.56017381,0.570872247,-0.439196259,0.940497041,0.629539371,0.526647925,-0.132065982,0.388525426,0.596917391,0.601711869,-0.428267479,0.714923739,0.631437898,0.541871071,-0.153014913,0.366509885,0.603943467,0.612969935,-0.468711376,0.644327104,0.625851035,0.534430623,-0.187633738,0.372097701,0.606509209,0.599372566,-0.486802667,0.633773446,0.62443006,0.53222245,-0.150102928,0.356452674,0.602395415,0.594261587,-0.433357179,0.537534714,0.527937293,0.59742558,0.111391403,0.997798741,0.499522388,0.61605382,-0.111384675,0.997070909,0.542260945,0.750471771,0.064217478,0.441689819,0.545610547,0.773837864,-0.175462574,0.969379425,0.542722583,0.8996557,0.21551761,0.485157222,0.533954024,0.927827418,-0.129662618,0.971544445,0.532039046,0.92695564,0.225586459,0.485159367,0.521655142,0.950821936,-0.130838588,0.914704978,0.567636192,0.941146076,0.145010576,0.6569013,0.562154055,0.968836427,-0.259054869,0.961545467
Foot,0.609622359,0.416094601,-0.538486958,0.999881148,0.612357497,0.400461614,-0.507110476,0.999854088,0.614660382,0.399362564,-0.507208526,0.999768734,0.617071211,0.398049325,-0.507351279,0.999775529,0.602410614,0.400757462,-0.532677948,0.999912024,0.597138882,0.399924099,-0.532781243,0.999904752,0.591616631,0.398851514,-0.532817423,0.999925375,0.612078309,0.394560546,-0.321327865,0.999171734,0.578564286,0.396163166,-0.431630313,0.999856889,0.609655201,0.428887039,-0.464496791,0.999099731,0.59834218,0.428951204,-0.49685064,0.999512434,0.602408528,0.428886563,-0.090687588,0.999226511,0.558103442,0.471441418,-0.410209805,0.999064803,0.621511102,0.483780384,0.000355774,0.27287969,0.560960948,0.567215979,-0.421235651,0.939850926,0.626504242,0.518960059,-0.083903424,0.387941062,0.595208347,0.598449826,-0.396254301,0.714281917,0.629239917,0.533934474,-0.098438188,0.366055846,0.603743136,0.610285401,-0.432161003,0.643817782,0.624557436,0.52918452,-0.127171904,0.371319473,0.606032729,0.597761512,-0.448165178,0.633305907,0.622538209,0.527048171,-0.099359296,0.356740803,0.601584971,0.592976034,-0.40032354,0.537420392,0.529674947,0.598500073,0.111201964,0.997820079,0.499520689,0.616072059,-0.111179091,0.997122169,0.546107769,0.750350952,0.058679342,0.437646866,0.54641372,0.774749398,-0.183379084,0.969408154,0.543980718,0.895449638,0.205158472,0.47717616,0.533959031,0.928756297,-0.136124805,0.97135973,0.533709168,0.923996568,0.215066001,0.481918544,0.521828771,0.950803459,-0.136706248,0.915007412,0.571575701,0.935580254,0.138938561,0.651454508,0.562176168,0.969055355,-0.260796368,0.961336613
Foot,0.60969317,0.41640684,-0.513182342,0.999878943,0.612444878,0.40084669,-0.482705057,0.99985224,0.614668071,0.399764568,-0.482797295,0.999765575,0.617034018,0.398465455,-0.482941538,0.999773026,0.602882981,0.401079834,-0.511348844,0.999912262,0.597674191,0.400206119,-0.511442482,0.999904931,0.592099369,0.399051309,-0.51146698,0.999925315,0.612023234,0.394700408,-0.30256182,0.999160111,0.578523219,0.396146744,-0.426311195,0.999854922,0.60954541,0.429010957,-0.440914541,0.999036431,0.598209679,0.429029942,-0.477451414,0.999478996,0.60085094,0.428877562,-0.075401984,0.999155819,0.558103383,0.470822603,-0.404744685,0.998942196,0.621334314,0.48335883,0.059080493,0.266141444,0.562593818,0.560676038,-0.415955454,0.938724339,0.624186993,0.517112732,0.012254206,0.380336493,0.599794745,0.582866967,-0.381251484,0.705289245,0.62734884,0.530733407,0.005262575,0.359507054,0.608722389,0.592969775,-0.414760441,0.634699404,0.623444855,0.526498616,-0.027671376,0.365036875,0.609949112,0.579741597,-0.427981943,0.624029398,0.621377289,0.524374664,-0.003714127,0.351600885,0.605297446,0.575383484,-0.384173751,0.527812064,0.528388917,0.598911583,0.11089959,0.997768819,0.499292523,0.616661191,-0.110879734,0.997039855,0.545600295,0.751638412,0.054967362,0.435046047,0.546265483,0.77596581,-0.165904492,0.969682157,0.544002473,0.895903707,0.191762269,0.477791011,0.533956409,0.92988652,-0.127539873,0.972043395,0.533902943,0.924062669,0.200743109,0.483868629,0.52181989,0.951348662,-0.12611109,0.917025208,0.57191658,0.935537934,0.137510121,0.654720664,0.56231457,0.969318926,-0.248535722,0.962143958
